CustomerId,Geography,Gender,Age,Tenure,Balance,NumOfProducts,IsActiveMember,CreditScore,Exited,ChurnProbability,RiskScore,RiskBand,EstimatedValueAtRisk,RecommendedAction
15000418,Germany,Male,42,4,65773.9,2,0,613,0,0.7524814381537646,75.2,Critical,49493.64,Immediate call from relationship manager + retention offer
15004451,Germany,Male,41,7,0.0,2,0,739,1,0.7523500944082386,75.2,Critical,0.0,Immediate call from relationship manager + retention offer
15000849,Germany,Male,40,2,76351.71,2,0,648,0,0.7524744820588279,75.2,Critical,57452.71,Immediate call from relationship manager + retention offer
15007765,Germany,Male,40,3,0.0,2,0,723,0,0.7516153209546481,75.2,Critical,0.0,Immediate call from relationship manager + retention offer
15008665,Germany,Male,39,0,0.0,1,0,754,0,0.7506758603285676,75.1,Critical,0.0,Immediate call from relationship manager + retention offer
15007258,Germany,Female,58,6,112599.18,1,0,668,0,0.7511400572839241,75.1,Critical,84577.75,Immediate call from relationship manager + retention offer
15002769,Germany,Male,41,3,129077.33,2,0,639,0,0.7514456363004555,75.1,Critical,96994.6,Immediate call from relationship manager + retention offer
15005022,Spain,Male,44,0,121755.75,1,0,496,1,0.7505294061148946,75.1,Critical,91381.27,Immediate call from relationship manager + retention offer
15006872,Germany,Male,47,4,142758.03,2,0,735,0,0.7508733368165675,75.1,Critical,107193.2,Immediate call from relationship manager + retention offer
15009759,Germany,Male,49,2,124782.71,1,0,744,1,0.7509553083889972,75.1,Critical,93706.24,Immediate call from relationship manager + retention offer
15003892,Germany,Male,47,0,126429.41,2,0,599,0,0.7506716396867407,75.1,Critical,94906.97,Immediate call from relationship manager + retention offer
15008629,Germany,Female,53,2,88476.02,1,0,639,1,0.7507891624075438,75.1,Critical,66426.84,Immediate call from relationship manager + retention offer
15005741,Germany,Female,45,7,0.0,2,0,685,0,0.7513054313256446,75.1,Critical,0.0,Immediate call from relationship manager + retention offer
15001428,Germany,Male,40,7,0.0,1,0,703,0,0.7499463393412567,75.0,Critical,0.0,Immediate call from relationship manager + retention offer
15003239,Germany,Female,35,2,0.0,1,0,566,1,0.7499491088333937,75.0,Critical,0.0,Immediate call from relationship manager + retention offer
15008691,Germany,Female,39,0,0.0,1,0,763,1,0.7498014369734992,75.0,Critical,0.0,Immediate call from relationship manager + retention offer
15000161,Germany,Female,44,0,166353.95,2,0,589,1,0.7502622408145297,75.0,Critical,124809.09,Immediate call from relationship manager + retention offer
15009965,Germany,Male,52,0,70139.43,2,0,559,0,0.7502193481056602,75.0,Critical,52619.96,Immediate call from relationship manager + retention offer
15005919,Germany,Female,47,0,0.0,2,0,573,0,0.7500344961472061,75.0,Critical,0.0,Immediate call from relationship manager + retention offer
15007697,Germany,Female,43,2,128238.73,1,1,496,1,0.7496284741035378,75.0,Critical,96131.4,Immediate call from relationship manager + retention offer
15006799,Germany,Female,47,3,126997.5,4,0,621,0,0.7495895255259101,75.0,Critical,95196.0,Immediate call from relationship manager + retention offer
15009139,Germany,Female,34,2,189358.98,1,0,583,1,0.7499144417679233,75.0,Critical,142003.03,Immediate call from relationship manager + retention offer
15004523,Germany,Male,31,2,116865.85,1,0,572,1,0.7496002381874575,75.0,Critical,87602.67,Immediate call from relationship manager + retention offer
15000781,Germany,Male,39,2,47395.26,1,0,564,0,0.7500333952362707,75.0,Critical,35548.03,Immediate call from relationship manager + retention offer
15002352,Germany,Male,55,6,86675.46,1,0,825,0,0.7491404082442484,74.9,High,64932.09,"Proactive outreach within 7 days, personalized offer"
15008787,Germany,Female,40,5,85759.5,1,0,531,1,0.7492176160927217,74.9,High,64252.53,"Proactive outreach within 7 days, personalized offer"
15001952,Germany,Male,38,0,0.0,2,0,643,0,0.7491343840643009,74.9,High,0.0,"Proactive outreach within 7 days, personalized offer"
15007321,Germany,Male,37,6,0.0,2,0,651,1,0.749219195824913,74.9,High,0.0,"Proactive outreach within 7 days, personalized offer"
15002370,Germany,Male,55,5,78074.64,2,0,589,0,0.7486438905317492,74.9,High,58450.1,"Proactive outreach within 7 days, personalized offer"
15007952,Germany,Male,51,4,0.0,4,0,801,0,0.7488453610390614,74.9,High,0.0,"Proactive outreach within 7 days, personalized offer"
15006676,Germany,Female,33,2,139257.04,1,0,599,1,0.7487280222475763,74.9,High,104265.65,"Proactive outreach within 7 days, personalized offer"
15000174,Germany,Male,49,6,155853.85,1,0,634,1,0.7485316698792233,74.9,High,116661.54,"Proactive outreach within 7 days, personalized offer"
15008706,Germany,Male,36,4,0.0,1,0,511,1,0.7488274141416948,74.9,High,0.0,"Proactive outreach within 7 days, personalized offer"
15002543,Germany,Male,30,0,85247.36,3,0,693,1,0.7489708468567724,74.9,High,63847.79,"Proactive outreach within 7 days, personalized offer"
15000258,Germany,Female,44,4,100602.88,1,0,774,0,0.7486502090627521,74.9,High,75316.37,"Proactive outreach within 7 days, personalized offer"
15003473,Germany,Male,35,5,0.0,4,0,662,0,0.7494459249648124,74.9,High,0.0,"Proactive outreach within 7 days, personalized offer"
15001930,Germany,Female,50,5,0.0,1,1,499,1,0.7486374669899981,74.9,High,0.0,"Proactive outreach within 7 days, personalized offer"
15003599,Germany,Female,39,4,43290.81,2,0,611,0,0.748035176470249,74.8,High,32383.05,"Proactive outreach within 7 days, personalized offer"
15004513,Germany,Male,37,4,64832.96,1,0,604,0,0.7478494132772592,74.8,High,48485.29,"Proactive outreach within 7 days, personalized offer"
15008313,Germany,Male,38,5,113821.35,1,0,610,0,0.748107522353028,74.8,High,85150.61,"Proactive outreach within 7 days, personalized offer"
15001660,Germany,Female,57,7,0.0,1,0,596,1,0.7477049443705747,74.8,High,0.0,"Proactive outreach within 7 days, personalized offer"
15009458,Germany,Male,49,8,76365.71,1,0,715,1,0.7484326250516284,74.8,High,57154.59,"Proactive outreach within 7 days, personalized offer"
15001945,Germany,Female,36,1,53761.11,2,0,736,0,0.7484424281049799,74.8,High,40237.1,"Proactive outreach within 7 days, personalized offer"
15009735,Germany,Male,58,7,0.0,1,0,662,0,0.7478921081234954,74.8,High,0.0,"Proactive outreach within 7 days, personalized offer"
15009132,Germany,Male,39,0,198785.96,2,0,712,0,0.747332472335628,74.7,High,148559.2,"Proactive outreach within 7 days, personalized offer"
15003960,Germany,Male,36,4,0.0,2,0,706,0,0.7468547385133658,74.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15003249,Germany,Male,39,4,0.0,4,0,602,0,0.7466413737183144,74.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15001594,Germany,Female,34,3,125432.63,3,0,618,1,0.7459576864036442,74.6,High,93567.43,"Proactive outreach within 7 days, personalized offer"
15001791,Germany,Male,62,5,50348.96,3,0,619,0,0.7458530866301795,74.6,High,37552.93,"Proactive outreach within 7 days, personalized offer"
15006944,Germany,Male,47,6,149537.96,1,0,525,0,0.7461027102792962,74.6,High,111570.68,"Proactive outreach within 7 days, personalized offer"
15005692,Germany,Male,36,0,0.0,1,0,815,1,0.7463393598343242,74.6,High,0.0,"Proactive outreach within 7 days, personalized offer"
15002933,Germany,Male,51,7,57023.11,2,0,727,0,0.7459490988568106,74.6,High,42536.34,"Proactive outreach within 7 days, personalized offer"
15002608,Germany,Female,38,5,145335.18,1,0,530,1,0.7459292535978047,74.6,High,108409.76,"Proactive outreach within 7 days, personalized offer"
15006356,Germany,Male,35,4,59691.25,3,0,699,0,0.7456581954593063,74.6,High,44509.27,"Proactive outreach within 7 days, personalized offer"
15009369,Germany,Male,49,8,149107.17,1,0,694,1,0.7457831812706109,74.6,High,111201.62,"Proactive outreach within 7 days, personalized offer"
15006837,Germany,Female,48,4,0.0,3,1,453,1,0.7464835422505575,74.6,High,0.0,"Proactive outreach within 7 days, personalized offer"
15003219,Germany,Male,54,2,102045.79,1,0,780,0,0.7456553203860813,74.6,High,76090.99,"Proactive outreach within 7 days, personalized offer"
15005242,Germany,Male,48,5,150111.36,1,0,604,0,0.7450744513598364,74.5,High,111844.14,"Proactive outreach within 7 days, personalized offer"
15009563,Germany,Male,40,0,62813.15,1,0,802,1,0.7453755795938785,74.5,High,46819.39,"Proactive outreach within 7 days, personalized offer"
15006265,Germany,Female,39,4,97804.43,2,0,563,1,0.7443449574252374,74.4,High,72800.23,"Proactive outreach within 7 days, personalized offer"
15008475,Germany,Female,41,6,0.0,2,0,517,0,0.7440394794113477,74.4,High,0.0,"Proactive outreach within 7 days, personalized offer"
15001895,Germany,Male,51,4,108447.18,2,0,552,0,0.7439917630042449,74.4,High,80683.81,"Proactive outreach within 7 days, personalized offer"
15007084,Germany,Female,40,0,0.0,2,0,599,0,0.7436223954969853,74.4,High,0.0,"Proactive outreach within 7 days, personalized offer"
15003273,Germany,Female,35,5,0.0,1,0,735,1,0.7443251628441955,74.4,High,0.0,"Proactive outreach within 7 days, personalized offer"
15005088,Germany,Female,37,4,72077.31,1,0,586,0,0.7443116024878716,74.4,High,53647.98,"Proactive outreach within 7 days, personalized offer"
15003878,Germany,Female,44,7,51964.11,1,0,716,0,0.7434739398465527,74.3,High,38633.96,"Proactive outreach within 7 days, personalized offer"
15008532,Germany,Male,43,0,114034.92,4,0,743,1,0.7434287643295007,74.3,High,84776.84,"Proactive outreach within 7 days, personalized offer"
15004861,Spain,Female,44,1,156035.22,3,0,525,1,0.7433489805769765,74.3,High,115988.62,"Proactive outreach within 7 days, personalized offer"
15009536,Germany,Male,36,7,77025.65,1,0,469,0,0.743192880853601,74.3,High,57244.91,"Proactive outreach within 7 days, personalized offer"
15007631,Germany,Male,42,1,54195.87,2,0,746,0,0.7428805988814663,74.3,High,40261.06,"Proactive outreach within 7 days, personalized offer"
15001130,Germany,Female,37,7,143634.88,1,0,703,1,0.7430669242729034,74.3,High,106730.33,"Proactive outreach within 7 days, personalized offer"
15009807,Germany,Male,43,0,0.0,1,0,774,0,0.7430830333362709,74.3,High,0.0,"Proactive outreach within 7 days, personalized offer"
15009229,Germany,Female,38,5,93708.82,2,0,631,1,0.7420090196801469,74.2,High,69532.79,"Proactive outreach within 7 days, personalized offer"
15005640,Germany,Male,54,4,69636.85,3,0,583,0,0.7416628982404897,74.2,High,51647.07,"Proactive outreach within 7 days, personalized offer"
15005229,Germany,Female,37,4,0.0,2,0,566,0,0.7415498348745018,74.2,High,0.0,"Proactive outreach within 7 days, personalized offer"
15008601,Germany,Male,37,7,0.0,4,0,714,1,0.7419980575891377,74.2,High,0.0,"Proactive outreach within 7 days, personalized offer"
15003712,Germany,Female,46,3,0.0,1,0,789,0,0.7415197122761896,74.2,High,0.0,"Proactive outreach within 7 days, personalized offer"
15009739,Germany,Male,43,5,106456.42,1,0,710,1,0.7420108104016427,74.2,High,78991.81,"Proactive outreach within 7 days, personalized offer"
15004248,Germany,Male,60,7,108726.48,2,0,599,0,0.7418199556286955,74.2,High,80655.47,"Proactive outreach within 7 days, personalized offer"
15000547,Germany,Female,52,7,46488.08,2,0,543,1,0.7409042585954954,74.1,High,34443.22,"Proactive outreach within 7 days, personalized offer"
15001656,Germany,Female,52,1,35486.61,2,1,475,1,0.7406413023034554,74.1,High,26282.85,"Proactive outreach within 7 days, personalized offer"
15006281,Germany,Female,36,2,99461.83,2,0,557,1,0.7406207867421063,74.1,High,73663.5,"Proactive outreach within 7 days, personalized offer"
15006113,Germany,Female,43,0,115761.1,2,0,660,0,0.740695180288432,74.1,High,85743.69,"Proactive outreach within 7 days, personalized offer"
15009157,Germany,Male,42,6,136799.99,1,0,621,0,0.7411505871259387,74.1,High,101389.39,"Proactive outreach within 7 days, personalized offer"
15003774,Germany,Female,50,7,38465.45,1,0,706,0,0.740705625842713,74.1,High,28491.58,"Proactive outreach within 7 days, personalized offer"
15007042,Germany,Male,28,2,89349.07,1,0,657,1,0.7409302602443361,74.1,High,66201.43,"Proactive outreach within 7 days, personalized offer"
15007285,Germany,Male,26,7,0.0,1,0,468,1,0.7410303500333679,74.1,High,0.0,"Proactive outreach within 7 days, personalized offer"
15004984,Germany,Female,35,0,0.0,2,0,671,1,0.7405657197768294,74.1,High,0.0,"Proactive outreach within 7 days, personalized offer"
15007415,Germany,Female,47,5,72439.44,1,0,603,0,0.7404082870856857,74.0,High,53634.76,"Proactive outreach within 7 days, personalized offer"
15004571,Germany,Female,40,6,88555.95,1,0,517,1,0.7400837655334377,74.0,High,65538.82,"Proactive outreach within 7 days, personalized offer"
15005576,Germany,Male,58,8,49467.51,1,0,736,0,0.7402221657864982,74.0,High,36616.95,"Proactive outreach within 7 days, personalized offer"
15000352,Germany,Male,46,5,147210.82,1,0,815,0,0.7402722631253944,74.0,High,108976.09,"Proactive outreach within 7 days, personalized offer"
15009511,Germany,Male,37,4,77414.23,1,0,624,0,0.7403664013877738,74.0,High,57314.89,"Proactive outreach within 7 days, personalized offer"
15002488,Germany,Male,40,2,58605.74,2,0,546,0,0.7397932202422361,74.0,High,43356.13,"Proactive outreach within 7 days, personalized offer"
15000065,Germany,Female,57,7,0.0,2,0,650,0,0.7389277025236871,73.9,High,0.0,"Proactive outreach within 7 days, personalized offer"
15000800,Germany,Male,52,9,39191.22,2,0,401,1,0.738515918275347,73.9,High,28943.34,"Proactive outreach within 7 days, personalized offer"
15008744,Germany,Male,57,8,0.0,1,0,530,0,0.7391831112773616,73.9,High,0.0,"Proactive outreach within 7 days, personalized offer"
15005764,Spain,Male,48,2,106764.77,2,0,486,1,0.7390419834370108,73.9,High,78903.65,"Proactive outreach within 7 days, personalized offer"
15004145,Germany,Female,30,1,171776.17,1,0,649,1,0.7381511488947597,73.8,High,126796.78,"Proactive outreach within 7 days, personalized offer"
15007815,Germany,Male,37,3,64455.32,1,0,538,0,0.7376316500719323,73.8,High,47544.28,"Proactive outreach within 7 days, personalized offer"
15001882,Germany,Male,53,7,89146.32,1,0,850,0,0.7383721578571002,73.8,High,65823.16,"Proactive outreach within 7 days, personalized offer"
15000193,Germany,Female,50,1,80066.53,1,1,608,0,0.7375816249827526,73.8,High,59055.6,"Proactive outreach within 7 days, personalized offer"
15005663,Germany,Male,51,3,124572.4,2,0,759,0,0.7384536205644874,73.8,High,91990.94,"Proactive outreach within 7 days, personalized offer"
15002367,Germany,Male,54,5,0.0,2,0,580,0,0.737823144182856,73.8,High,0.0,"Proactive outreach within 7 days, personalized offer"
15003267,Germany,Female,49,3,0.0,1,1,678,1,0.737916041779338,73.8,High,0.0,"Proactive outreach within 7 days, personalized offer"
15002746,Germany,Male,37,6,138407.69,2,0,640,0,0.7383015846237639,73.8,High,102186.62,"Proactive outreach within 7 days, personalized offer"
15004087,Germany,Male,34,3,143542.27,2,0,691,1,0.7381238286447771,73.8,High,105951.97,"Proactive outreach within 7 days, personalized offer"
15000217,Germany,Male,36,4,110410.14,1,0,597,1,0.7380596641432011,73.8,High,81489.27,"Proactive outreach within 7 days, personalized offer"
15001932,Germany,Male,50,4,108417.88,2,0,850,0,0.7370069815822174,73.7,High,79904.73,"Proactive outreach within 7 days, personalized offer"
15003848,Germany,Male,54,7,0.0,1,0,591,1,0.7370389343771745,73.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15003932,Germany,Male,39,2,50424.94,2,0,524,0,0.7369382254660509,73.7,High,37160.07,"Proactive outreach within 7 days, personalized offer"
15004714,Germany,Male,35,4,135753.15,2,0,701,0,0.7368460709703051,73.7,High,100029.18,"Proactive outreach within 7 days, personalized offer"
15009271,Germany,Female,34,0,126418.24,1,0,645,1,0.7369362305366698,73.7,High,93162.18,"Proactive outreach within 7 days, personalized offer"
15006628,Germany,Female,50,7,0.0,3,0,637,0,0.7368816380406319,73.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15008910,Germany,Male,41,4,0.0,1,0,623,1,0.7370978665431461,73.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15005749,Germany,Male,33,2,146736.7,1,0,581,0,0.7370649529389613,73.7,High,108154.48,"Proactive outreach within 7 days, personalized offer"
15001934,Germany,Male,41,7,0.0,1,0,678,1,0.7371971720982842,73.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15004224,Germany,Male,51,7,88325.84,2,0,850,1,0.735980794439008,73.6,High,65006.12,"Proactive outreach within 7 days, personalized offer"
15009719,Germany,Male,58,8,0.0,2,0,645,1,0.7362430745413401,73.6,High,0.0,"Proactive outreach within 7 days, personalized offer"
15009355,Spain,Female,53,3,189226.25,1,0,403,1,0.7361727314790072,73.6,High,139303.21,"Proactive outreach within 7 days, personalized offer"
15001831,Germany,Female,37,6,41873.02,2,0,681,0,0.735717554377111,73.6,High,30806.72,"Proactive outreach within 7 days, personalized offer"
15005353,Germany,Female,51,3,126938.74,1,1,672,1,0.735899943843029,73.6,High,93414.21,"Proactive outreach within 7 days, personalized offer"
15001040,Germany,Female,43,7,13972.65,2,0,736,1,0.7361252647473044,73.6,High,10285.62,"Proactive outreach within 7 days, personalized offer"
15004555,Germany,Male,49,3,0.0,1,0,786,0,0.7355753630357874,73.6,High,0.0,"Proactive outreach within 7 days, personalized offer"
15007078,Germany,Female,47,3,0.0,1,0,799,1,0.7361334620386579,73.6,High,0.0,"Proactive outreach within 7 days, personalized offer"
15004584,Germany,Female,44,6,0.0,2,0,621,1,0.7361427283423387,73.6,High,0.0,"Proactive outreach within 7 days, personalized offer"
15007657,Germany,Female,44,3,0.0,1,0,746,1,0.7356200977438415,73.6,High,0.0,"Proactive outreach within 7 days, personalized offer"
15007623,Germany,Female,38,0,0.0,2,0,602,0,0.7353775955125575,73.5,High,0.0,"Proactive outreach within 7 days, personalized offer"
15007738,Germany,Male,36,3,126192.18,2,0,511,0,0.7352071997916646,73.5,High,92777.4,"Proactive outreach within 7 days, personalized offer"
15005071,Germany,Male,51,3,199351.22,2,0,647,1,0.7353234563577212,73.5,High,146587.63,"Proactive outreach within 7 days, personalized offer"
15009158,Germany,Male,37,0,37893.67,2,0,682,0,0.7346729963136482,73.5,High,27839.46,"Proactive outreach within 7 days, personalized offer"
15004222,Spain,Male,47,6,141463.41,1,0,493,1,0.7344321942349339,73.4,High,103895.28,"Proactive outreach within 7 days, personalized offer"
15004876,Germany,Male,38,5,93179.77,2,0,573,1,0.7342325768434634,73.4,High,68415.62,"Proactive outreach within 7 days, personalized offer"
15003425,Germany,Female,61,1,0.0,1,1,676,1,0.7336881393914082,73.4,High,0.0,"Proactive outreach within 7 days, personalized offer"
15001179,Germany,Male,36,0,76876.95,2,0,698,0,0.7339677124756643,73.4,High,56425.2,"Proactive outreach within 7 days, personalized offer"
15006269,Germany,Male,46,7,0.0,2,0,532,0,0.7341738098066929,73.4,High,0.0,"Proactive outreach within 7 days, personalized offer"
15009864,Germany,Female,34,1,0.0,2,0,697,1,0.7340215786037447,73.4,High,0.0,"Proactive outreach within 7 days, personalized offer"
15006316,Germany,Male,44,5,112077.44,2,0,575,0,0.7344319559947569,73.4,High,82313.25,"Proactive outreach within 7 days, personalized offer"
15009243,Germany,Female,34,3,0.0,1,0,697,1,0.7337395618865858,73.4,High,0.0,"Proactive outreach within 7 days, personalized offer"
15007625,Germany,Male,42,7,0.0,2,0,847,1,0.7341330162291819,73.4,High,0.0,"Proactive outreach within 7 days, personalized offer"
15005055,Germany,Female,34,5,0.0,4,0,691,1,0.7337879705980941,73.4,High,0.0,"Proactive outreach within 7 days, personalized offer"
15000101,Germany,Female,39,3,110784.16,1,1,430,1,0.7335633477871658,73.4,High,81267.2,"Proactive outreach within 7 days, personalized offer"
15005925,Germany,Female,42,6,121641.63,2,0,577,1,0.7331153161563428,73.3,High,89177.34,"Proactive outreach within 7 days, personalized offer"
15006999,Germany,Male,40,6,15739.18,1,0,621,0,0.7333569649874582,73.3,High,11542.44,"Proactive outreach within 7 days, personalized offer"
15005986,Germany,Female,55,5,140895.47,1,1,695,1,0.7331508007877345,73.3,High,103297.63,"Proactive outreach within 7 days, personalized offer"
15004110,Germany,Female,51,5,46349.45,2,0,648,0,0.7334148660063068,73.3,High,33993.38,"Proactive outreach within 7 days, personalized offer"
15003136,Germany,Female,40,1,82823.57,1,0,746,0,0.7332512461510041,73.3,High,60730.49,"Proactive outreach within 7 days, personalized offer"
15003880,Germany,Male,42,7,0.0,1,0,677,0,0.7329661706549045,73.3,High,0.0,"Proactive outreach within 7 days, personalized offer"
15008677,Germany,Female,47,3,0.0,1,0,798,0,0.7332007817068616,73.3,High,0.0,"Proactive outreach within 7 days, personalized offer"
15001679,Germany,Male,45,5,116180.97,2,0,561,0,0.7318177470339844,73.2,High,85023.3,"Proactive outreach within 7 days, personalized offer"
15002575,Germany,Male,55,2,169998.35,1,1,523,0,0.7316695133060657,73.2,High,124382.61,"Proactive outreach within 7 days, personalized offer"
15002826,Germany,Female,36,4,66920.77,2,0,642,0,0.73195772988846,73.2,High,48983.17,"Proactive outreach within 7 days, personalized offer"
15003552,Germany,Female,57,0,151498.4,1,1,542,0,0.7320013897776652,73.2,High,110897.04,"Proactive outreach within 7 days, personalized offer"
15000284,Germany,Male,38,6,120682.57,1,0,656,0,0.7319878978055214,73.2,High,88338.18,"Proactive outreach within 7 days, personalized offer"
15004336,Germany,Female,50,3,169542.43,1,0,664,1,0.7319761199754099,73.2,High,124101.01,"Proactive outreach within 7 days, personalized offer"
15008709,Germany,Male,34,0,0.0,1,0,694,0,0.731594410554655,73.2,High,0.0,"Proactive outreach within 7 days, personalized offer"
15000659,Germany,Female,52,2,150780.17,1,1,615,0,0.731734123937188,73.2,High,110331.0,"Proactive outreach within 7 days, personalized offer"
15005928,Germany,Male,32,2,156490.79,2,0,656,0,0.7305156507662417,73.1,High,114318.97,"Proactive outreach within 7 days, personalized offer"
15001995,Germany,Male,38,6,121394.98,1,0,552,0,0.7306247248388024,73.1,High,88694.17,"Proactive outreach within 7 days, personalized offer"
15003014,Germany,Female,43,7,112880.15,2,0,650,0,0.730555908295393,73.1,High,82465.26,"Proactive outreach within 7 days, personalized offer"
15007745,Germany,Male,46,0,0.0,2,0,741,0,0.7310162765612154,73.1,High,0.0,"Proactive outreach within 7 days, personalized offer"
15005297,Germany,Male,38,7,0.0,3,0,716,1,0.7310809645275772,73.1,High,0.0,"Proactive outreach within 7 days, personalized offer"
15009843,Germany,Female,34,0,138670.36,1,0,673,1,0.7312808066575415,73.1,High,101406.97,"Proactive outreach within 7 days, personalized offer"
15005362,Germany,Male,37,0,0.0,2,0,850,1,0.7296262494907285,73.0,High,0.0,"Proactive outreach within 7 days, personalized offer"
15002634,Germany,Female,51,2,72300.27,2,0,605,0,0.7298670531357014,73.0,High,52769.59,"Proactive outreach within 7 days, personalized offer"
15005636,Germany,Female,50,3,0.0,3,1,754,1,0.7298548508811895,73.0,High,0.0,"Proactive outreach within 7 days, personalized offer"
15004412,Germany,Female,39,3,0.0,3,0,707,0,0.730019378025314,73.0,High,0.0,"Proactive outreach within 7 days, personalized offer"
15001403,Germany,Male,54,0,25661.71,3,1,688,0,0.7295614477063587,73.0,High,18721.79,"Proactive outreach within 7 days, personalized offer"
15001928,Germany,Male,36,5,97127.94,1,0,606,0,0.7295229912850101,73.0,High,70857.07,"Proactive outreach within 7 days, personalized offer"
15000765,Germany,Female,47,7,0.0,2,0,657,1,0.7299159146017186,73.0,High,0.0,"Proactive outreach within 7 days, personalized offer"
15005756,Germany,Female,52,1,154877.92,3,1,584,1,0.7287788899370582,72.9,High,112871.76,"Proactive outreach within 7 days, personalized offer"
15004274,Germany,Male,30,2,225712.85,1,0,558,0,0.7285339010603804,72.9,High,164439.46,"Proactive outreach within 7 days, personalized offer"
15004947,Germany,Male,34,3,66874.0,2,0,504,0,0.7286795519097364,72.9,High,48729.72,"Proactive outreach within 7 days, personalized offer"
15009277,Germany,Female,36,3,197364.12,2,0,648,1,0.7289773683665367,72.9,High,143873.98,"Proactive outreach within 7 days, personalized offer"
15009376,Germany,Female,40,3,0.0,1,1,427,1,0.7288290062213596,72.9,High,0.0,"Proactive outreach within 7 days, personalized offer"
15002967,Germany,Female,38,6,0.0,2,0,564,1,0.7291904652666538,72.9,High,0.0,"Proactive outreach within 7 days, personalized offer"
15008456,Germany,Male,38,7,0.0,1,0,654,1,0.7284184756461304,72.8,High,0.0,"Proactive outreach within 7 days, personalized offer"
15003448,Germany,Female,43,4,77254.11,3,1,575,1,0.7276237869143293,72.8,High,56211.93,"Proactive outreach within 7 days, personalized offer"
15009658,Germany,Female,36,7,153659.58,1,0,693,1,0.7282188475674096,72.8,High,111897.8,"Proactive outreach within 7 days, personalized offer"
15008368,Germany,Male,37,0,129961.91,3,1,760,1,0.7278188788652629,72.8,High,94588.73,"Proactive outreach within 7 days, personalized offer"
15007571,Germany,Female,33,6,38938.71,1,0,531,1,0.728498599143812,72.8,High,28366.8,"Proactive outreach within 7 days, personalized offer"
15002514,Germany,Female,51,6,0.0,4,0,741,1,0.7282054628677663,72.8,High,0.0,"Proactive outreach within 7 days, personalized offer"
15008529,Germany,Female,38,0,51184.75,4,1,467,0,0.7281071879370504,72.8,High,37267.98,"Proactive outreach within 7 days, personalized offer"
15000876,Germany,Male,42,6,100660.81,2,0,520,0,0.7279234797656183,72.8,High,73273.37,"Proactive outreach within 7 days, personalized offer"
15007272,Germany,Male,48,8,131573.72,1,0,413,0,0.7267614881667341,72.7,High,95622.71,"Proactive outreach within 7 days, personalized offer"
15007344,Germany,Male,36,0,0.0,2,0,572,1,0.727022600661742,72.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15002520,Germany,Male,44,3,0.0,2,0,741,0,0.7271835900428516,72.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15005138,Germany,Male,38,2,0.0,2,0,731,0,0.7265291694810084,72.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15008003,Spain,Female,48,3,0.0,4,0,688,1,0.7266590539362154,72.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15005780,Germany,Male,36,1,0.0,1,0,745,0,0.7269648559735427,72.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15001516,Germany,Male,34,3,0.0,2,0,510,1,0.7274835160736244,72.7,High,0.0,"Proactive outreach within 7 days, personalized offer"
15002679,Germany,Male,45,2,71377.02,2,0,648,0,0.727075442550236,72.7,High,51896.48,"Proactive outreach within 7 days, personalized offer"
15003918,Germany,Female,42,9,171780.38,1,0,658,1,0.7272879882149006,72.7,High,124933.81,"Proactive outreach within 7 days, personalized offer"
15000970,Germany,Male,38,3,166713.98,1,0,597,0,0.7271668547337184,72.7,High,121228.88,"Proactive outreach within 7 days, personalized offer"
15002132,Germany,Male,42,4,159930.33,2,0,654,0,0.7266809165906881,72.7,High,116218.32,"Proactive outreach within 7 days, personalized offer"
15008028,Germany,Female,36,1,109356.95,2,0,850,0,0.7256448703122573,72.6,High,79354.31,"Proactive outreach within 7 days, personalized offer"
15006126,Germany,Female,53,4,0.0,1,1,700,1,0.7257041148301047,72.6,High,0.0,"Proactive outreach within 7 days, personalized offer"
15000204,Germany,Male,45,7,0.0,2,0,587,1,0.725820260361716,72.6,High,0.0,"Proactive outreach within 7 days, personalized offer"
15004805,Germany,Female,45,7,6053.83,1,0,642,0,0.7246843152573457,72.5,High,4387.12,"Proactive outreach within 7 days, personalized offer"
15006530,Germany,Female,47,2,0.0,2,0,779,0,0.7254748241915981,72.5,High,0.0,"Proactive outreach within 7 days, personalized offer"
15004068,Germany,Female,49,2,0.0,2,0,775,0,0.724656076661388,72.5,High,0.0,"Proactive outreach within 7 days, personalized offer"
15009979,Germany,Male,36,5,96110.82,1,0,559,0,0.7251326097534962,72.5,High,69693.09,"Proactive outreach within 7 days, personalized offer"
15002159,Germany,Male,37,8,110090.6,1,0,617,1,0.724903420248567,72.5,High,79805.05,"Proactive outreach within 7 days, personalized offer"
15001706,Germany,Female,42,1,23376.27,2,0,657,0,0.7247937713058622,72.5,High,16942.97,"Proactive outreach within 7 days, personalized offer"
